timestamp,machine_id,machine_type,spindle_speed_rpm,cutting_force_n,motor_temperature_celsius,coolant_temperature_celsius,coolant_flow_rate_l_min,vibration_mm_per_s,tool_wear_percent,operation_time_hours,parts_produced,status,time_since_maintenance,hour_of_day,day_of_week
2025-03-19T10:28:33.657201,CNC-cd1809,CNC_MACHINE,4890.01,128.62,73.22,25.15,3.62,0.543,26.84,50.68,611,NORMAL,50.68,10,2
2025-03-19T10:28:33.657201,CNC-714ac9,CNC_MACHINE,5077.05,114.24,74.96,23.57,3.62,0.563,21.4,51.19,624,NORMAL,51.19,10,2
2025-03-19T10:28:33.657201,CNC-2645fa,CNC_MACHINE,5009.46,120.87,70.55,26.15,3.36,0.603,22.72,50.78,632,NORMAL,50.78,10,2
2025-03-19T10:28:33.657201,CNC-601eea,CNC_MACHINE,4851.88,109.67,69.73,23.07,3.39,0.426,19.28,52.34,631,NORMAL,52.34,10,2
2025-03-19T11:28:33.657201,CNC-cd1809,CNC_MACHINE,5013.71,120.68,73.93,24.32,3.58,0.347,23.11,50.77,614,NORMAL,50.77,11,2
2025-03-19T11:28:33.657201,CNC-714ac9,CNC_MACHINE,5077.05,114.24,74.96,23.57,3.62,1.695,21.4,51.44,625,NORMAL,51.44,11,2
2025-03-19T11:28:33.657201,CNC-2645fa,CNC_MACHINE,4832.25,117.05,68.15,25.15,3.34,0.162,15.05,51.0,633,NORMAL,51.0,11,2
2025-03-19T11:28:33.657201,CNC-601eea,CNC_MACHINE,5633.65,109.67,69.73,23.07,3.39,0.426,19.28,52.43,633,FAILURE,52.43,11,2
2025-03-19T12:28:33.657201,CNC-cd1809,CNC_MACHINE,4842.57,116.6,76.21,23.83,3.43,0.223,22.65,50.96,615,NORMAL,50.96,12,2
2025-03-19T12:28:33.657201,CNC-714ac9,CNC_MACHINE,4821.65,124.47,75.33,23.07,3.57,0.609,24.74,51.66,627,NORMAL,51.66,12,2
2025-03-19T12:28:33.657201,CNC-2645fa,CNC_MACHINE,4933.55,128.67,67.48,25.6,3.45,0.57,17.73,51.19,635,NORMAL,51.19,12,2
2025-03-19T12:28:33.657201,CNC-601eea,CNC_MACHINE,4843.78,123.8,66.31,26.98,3.63,0.562,19.25,52.52,636,NORMAL,52.52,12,2
2025-03-19T13:28:33.657201,CNC-cd1809,CNC_MACHINE,5210.36,129.88,72.22,24.77,3.33,0.614,21.2,51.11,616,NORMAL,51.11,13,2
2025-03-19T13:28:33.657201,CNC-714ac9,CNC_MACHINE,5084.32,120.67,64.81,24.27,3.59,0.291,20.52,51.81,630,NORMAL,51.81,13,2
2025-03-19T13:28:33.657201,CNC-2645fa,CNC_MACHINE,4916.01,114.39,64.3,26.16,3.4,0.167,21.65,51.28,636,NORMAL,51.28,13,2
2025-03-19T13:28:33.657201,CNC-601eea,CNC_MACHINE,4843.78,123.8,66.31,26.98,3.63,1.846,19.25,52.68,637,NORMAL,52.68,13,2
2025-03-19T14:28:33.657201,CNC-cd1809,CNC_MACHINE,5012.37,128.19,71.4,25.74,3.67,0.498,26.76,51.24,619,NORMAL,51.24,14,2
2025-03-19T14:28:33.657201,CNC-714ac9,CNC_MACHINE,4963.56,116.12,69.12,26.88,3.51,0.618,17.03,52.01,633,NORMAL,52.01,14,2
2025-03-19T14:28:33.657201,CNC-2645fa,CNC_MACHINE,5000.89,130.14,69.77,23.22,3.4,0.548,20.59,51.51,639,NORMAL,51.51,14,2
2025-03-19T14:28:33.657201,CNC-601eea,CNC_MACHINE,4923.89,117.71,66.73,27.14,3.39,0.511,17.65,52.78,640,NORMAL,52.78,14,2
2025-03-19T15:28:33.657201,CNC-cd1809,CNC_MACHINE,4871.19,115.55,67.69,26.3,3.58,0.148,22.23,51.35,621,NORMAL,51.35,15,2
2025-03-19T15:28:33.657201,CNC-714ac9,CNC_MACHINE,5078.84,123.91,75.03,26.53,3.4,0.372,23.04,52.11,634,NORMAL,52.11,15,2
2025-03-19T15:28:33.657201,CNC-2645fa,CNC_MACHINE,5066.46,109.23,65.15,23.11,3.35,0.543,14.99,51.75,640,NORMAL,51.75,15,2
2025-03-19T15:28:33.657201,CNC-601eea,CNC_MACHINE,4441.69,117.71,66.73,27.14,3.39,0.511,17.65,52.88,641,FAILURE,52.88,15,2
2025-03-19T16:28:33.657201,CNC-cd1809,CNC_MACHINE,4915.62,125.73,68.56,26.01,3.51,0.277,26.88,51.47,624,NORMAL,51.47,16,2
2025-03-19T16:28:33.657201,CNC-714ac9,CNC_MACHINE,4808.03,117.83,71.97,24.1,3.56,0.53,21.63,52.35,637,NORMAL,52.35,16,2
2025-03-19T16:28:33.657201,CNC-2645fa,CNC_MACHINE,4908.74,122.75,72.84,23.34,3.36,0.385,23.91,51.98,642,NORMAL,51.98,16,2
2025-03-19T16:28:33.657201,CNC-601eea,CNC_MACHINE,4954.46,120.95,64.72,24.07,3.36,0.59,22.07,52.98,643,NORMAL,52.98,16,2
2025-03-19T17:28:33.657201,CNC-cd1809,CNC_MACHINE,5175.98,124.8,70.25,23.99,3.52,0.316,22.73,51.64,626,NORMAL,51.64,17,2
2025-03-19T17:28:33.657201,CNC-714ac9,CNC_MACHINE,4961.92,113.0,67.82,24.17,3.5,0.345,17.78,52.56,638,NORMAL,52.56,17,2
2025-03-19T17:28:33.657201,CNC-2645fa,CNC_MACHINE,5131.64,125.6,73.97,23.28,3.41,0.458,17.51,52.06,645,NORMAL,52.06,17,2
2025-03-19T17:28:33.657201,CNC-601eea,CNC_MACHINE,5178.93,128.9,75.89,25.78,3.33,0.26,15.64,53.1,644,NORMAL,53.1,17,2
2025-03-19T18:28:33.657201,CNC-cd1809,CNC_MACHINE,4895.31,119.12,72.41,26.22,3.54,0.36,20.68,51.88,629,NORMAL,51.88,18,2
2025-03-19T18:28:33.657201,CNC-714ac9,CNC_MACHINE,4805.43,123.18,72.89,27.2,3.4,0.393,22.08,52.79,640,NORMAL,52.79,18,2
2025-03-19T18:28:33.657201,CNC-2645fa,CNC_MACHINE,4862.54,127.3,70.79,26.66,3.37,0.364,21.83,52.24,648,NORMAL,52.24,18,2
2025-03-19T18:28:33.657201,CNC-601eea,CNC_MACHINE,4918.5,128.09,74.79,24.79,3.54,0.155,24.68,53.33,645,NORMAL,53.33,18,2
2025-03-19T19:28:33.657201,CNC-cd1809,CNC_MACHINE,4985.2,128.88,67.78,23.11,3.35,0.352,20.24,51.99,630,NORMAL,51.99,19,2
2025-03-19T19:28:33.657201,CNC-714ac9,CNC_MACHINE,4796.48,131.11,66.34,25.45,3.52,0.214,18.51,52.96,642,NORMAL,52.96,19,2
2025-03-19T19:28:33.657201,CNC-2645fa,CNC_MACHINE,4790.75,130.18,66.8,22.78,3.39,0.514,24.31,52.37,649,NORMAL,52.37,19,2
2025-03-19T19:28:33.657201,CNC-601eea,CNC_MACHINE,5070.55,125.33,68.47,26.07,3.57,0.607,18.29,53.47,647,NORMAL,53.47,19,2
2025-03-19T20:28:33.657201,CNC-cd1809,CNC_MACHINE,4896.12,126.92,66.64,24.65,3.39,0.239,28.47,52.24,632,NORMAL,52.24,20,2
2025-03-19T20:28:33.657201,CNC-714ac9,CNC_MACHINE,5191.39,113.96,75.57,25.57,3.37,0.471,19.66,53.1,645,NORMAL,53.1,20,2
2025-03-19T20:28:33.657201,CNC-2645fa,CNC_MACHINE,5063.33,118.21,64.32,24.92,3.55,0.18,21.57,52.52,652,NORMAL,52.52,20,2
2025-03-19T20:28:33.657201,CNC-601eea,CNC_MACHINE,4799.3,120.11,64.1,24.83,3.55,0.283,24.46,53.58,650,NORMAL,53.58,20,2
2025-03-19T21:28:33.657201,CNC-cd1809,CNC_MACHINE,4896.12,126.92,66.64,35.83,1.88,0.239,28.47,52.48,634,NORMAL,52.48,21,2
2025-03-19T21:28:33.657201,CNC-714ac9,CNC_MACHINE,5084.97,119.08,64.84,22.84,3.46,0.373,23.07,53.2,646,NORMAL,53.2,21,2
2025-03-19T21:28:33.657201,CNC-2645fa,CNC_MACHINE,4914.78,121.42,69.92,26.2,3.63,0.447,17.45,52.6,653,NORMAL,52.6,21,2
2025-03-19T21:28:33.657201,CNC-601eea,CNC_MACHINE,4862.77,128.35,74.53,25.89,3.66,0.243,19.81,53.8,651,NORMAL,53.8,21,2
2025-03-19T22:28:33.657201,CNC-cd1809,CNC_MACHINE,4951.37,131.08,68.99,25.13,3.46,0.533,24.7,52.63,636,NORMAL,52.63,22,2
2025-03-19T22:28:33.657201,CNC-714ac9,CNC_MACHINE,5150.3,122.82,68.8,23.67,3.5,0.553,22.23,53.4,649,NORMAL,53.4,22,2
2025-03-19T22:28:33.657201,CNC-2645fa,CNC_MACHINE,4914.78,121.42,69.92,26.2,3.63,1.779,17.45,52.79,654,NORMAL,52.79,22,2
2025-03-19T22:28:33.657201,CNC-601eea,CNC_MACHINE,5113.05,121.87,73.7,26.91,3.54,0.587,17.65,53.89,652,NORMAL,53.89,22,2
2025-03-19T23:28:33.657201,CNC-cd1809,CNC_MACHINE,4898.68,110.09,65.07,26.52,3.63,0.511,28.16,52.86,637,NORMAL,52.86,23,2
2025-03-19T23:28:33.657201,CNC-714ac9,CNC_MACHINE,4784.85,112.88,73.75,26.46,3.44,0.338,20.64,53.63,650,NORMAL,53.63,23,2
2025-03-19T23:28:33.657201,CNC-2645fa,CNC_MACHINE,5163.67,112.92,70.14,26.99,3.41,0.378,16.76,53.03,657,NORMAL,53.03,23,2
2025-03-19T23:28:33.657201,CNC-601eea,CNC_MACHINE,5148.41,124.43,65.99,26.23,3.66,0.338,23.09,54.04,655,NORMAL,54.04,23,2
2025-03-20T00:28:33.657201,CNC-cd1809,CNC_MACHINE,5174.07,129.23,76.22,23.63,3.54,0.34,21.42,53.03,638,NORMAL,53.03,0,3
2025-03-20T00:28:33.657201,CNC-714ac9,CNC_MACHINE,4806.88,114.41,70.63,24.48,3.48,0.6,21.3,53.88,653,NORMAL,53.88,0,3
2025-03-20T00:28:33.657201,CNC-2645fa,CNC_MACHINE,5189.48,130.92,65.6,26.08,3.45,0.51,15.28,53.19,659,NORMAL,53.19,0,3
2025-03-20T00:28:33.657201,CNC-601eea,CNC_MACHINE,4806.44,126.98,64.03,25.44,3.59,0.316,23.23,54.26,656,NORMAL,54.26,0,3
2025-03-20T01:28:33.657201,CNC-cd1809,CNC_MACHINE,5058.59,130.35,73.58,26.56,3.42,0.289,26.93,53.12,639,NORMAL,53.12,1,3
2025-03-20T01:28:33.657201,CNC-714ac9,CNC_MACHINE,5125.09,121.92,74.04,27.11,3.65,0.269,20.48,53.97,654,NORMAL,53.97,1,3
2025-03-20T01:28:33.657201,CNC-2645fa,CNC_MACHINE,4940.94,114.55,72.73,24.68,3.39,0.246,20.17,53.28,662,NORMAL,53.28,1,3
2025-03-20T01:28:33.657201,CNC-601eea,CNC_MACHINE,4909.82,116.84,65.01,25.29,3.53,0.587,23.15,54.4,659,NORMAL,54.4,1,3
2025-03-20T02:28:33.657201,CNC-cd1809,CNC_MACHINE,4806.06,112.69,73.19,23.41,3.6,0.191,28.41,53.33,640,NORMAL,53.33,2,3
2025-03-20T02:28:33.657201,CNC-714ac9,CNC_MACHINE,4936.76,113.37,74.68,24.64,3.59,0.366,21.93,54.22,657,NORMAL,54.22,2,3
2025-03-20T02:28:33.657201,CNC-2645fa,CNC_MACHINE,5009.67,128.04,68.83,26.01,3.61,0.513,16.32,53.36,665,NORMAL,53.36,2,3
2025-03-20T02:28:33.657201,CNC-601eea,CNC_MACHINE,5025.9,113.42,66.6,24.72,3.49,0.173,25.34,54.56,661,NORMAL,54.56,2,3
2025-03-20T03:28:33.657201,CNC-cd1809,CNC_MACHINE,4803.59,127.81,71.23,24.39,3.4,0.64,24.73,53.42,642,NORMAL,53.42,3,3
2025-03-20T03:28:33.657201,CNC-714ac9,CNC_MACHINE,5093.34,115.52,66.09,23.51,3.59,0.206,19.01,54.33,659,NORMAL,54.33,3,3
2025-03-20T03:28:33.657201,CNC-2645fa,CNC_MACHINE,4998.64,123.11,70.56,23.44,3.67,0.386,21.7,53.53,666,NORMAL,53.53,3,3
2025-03-20T03:28:33.657201,CNC-601eea,CNC_MACHINE,5003.65,113.72,68.64,24.83,3.56,0.255,18.31,54.76,662,NORMAL,54.76,3,3
2025-03-20T04:28:33.657201,CNC-cd1809,CNC_MACHINE,4879.87,111.16,71.49,25.01,3.54,0.239,26.27,53.59,643,NORMAL,53.59,4,3
2025-03-20T04:28:33.657201,CNC-714ac9,CNC_MACHINE,5612.56,115.52,66.09,23.51,3.59,0.206,19.01,54.43,660,NORMAL,54.43,4,3
2025-03-20T04:28:33.657201,CNC-2645fa,CNC_MACHINE,4947.77,109.0,72.82,23.09,3.43,0.517,23.02,53.68,669,NORMAL,53.68,4,3
2025-03-20T04:28:33.657201,CNC-601eea,CNC_MACHINE,4787.17,114.81,64.03,24.06,3.6,0.264,22.53,55.01,664,NORMAL,55.01,4,3
2025-03-20T05:28:33.657201,CNC-cd1809,CNC_MACHINE,4858.58,129.18,66.31,26.44,3.43,0.626,21.34,53.77,646,NORMAL,53.77,5,3
2025-03-20T05:28:33.657201,CNC-714ac9,CNC_MACHINE,4852.69,110.2,75.61,24.74,3.41,0.335,20.42,54.53,661,NORMAL,54.53,5,3
2025-03-20T05:28:33.657201,CNC-2645fa,CNC_MACHINE,4832.82,113.81,74.58,25.31,3.33,0.43,21.37,53.89,671,NORMAL,53.89,5,3
2025-03-20T05:28:33.657201,CNC-601eea,CNC_MACHINE,4791.97,113.53,72.56,22.89,3.54,0.591,19.48,55.12,665,NORMAL,55.12,5,3
2025-03-20T06:28:33.657201,CNC-cd1809,CNC_MACHINE,4936.96,116.93,65.53,26.82,3.67,0.5,24.84,53.98,649,NORMAL,53.98,6,3
2025-03-20T06:28:33.657201,CNC-714ac9,CNC_MACHINE,5120.46,114.09,69.11,24.08,3.45,0.464,20.99,54.69,664,NORMAL,54.69,6,3
2025-03-20T06:28:33.657201,CNC-2645fa,CNC_MACHINE,4869.4,127.24,65.3,25.09,3.65,0.625,22.85,54.02,674,NORMAL,54.02,6,3
2025-03-20T06:28:33.657201,CNC-601eea,CNC_MACHINE,5200.12,129.08,74.94,26.01,3.34,0.169,25.84,55.24,668,NORMAL,55.24,6,3
2025-03-20T07:28:33.657201,CNC-cd1809,CNC_MACHINE,5005.51,131.45,71.91,24.11,3.45,0.302,23.75,54.06,650,NORMAL,54.06,7,3
2025-03-20T07:28:33.657201,CNC-714ac9,CNC_MACHINE,4806.67,126.87,75.59,24.29,3.66,0.314,23.55,54.85,665,NORMAL,54.85,7,3
2025-03-20T07:28:33.657201,CNC-2645fa,CNC_MACHINE,4869.4,127.24,65.3,25.09,3.65,1.364,22.85,54.1,677,NORMAL,54.1,7,3
2025-03-20T07:28:33.657201,CNC-601eea,CNC_MACHINE,4817.28,108.9,69.99,23.94,3.48,0.29,23.37,55.41,671,NORMAL,55.41,7,3
2025-03-20T08:28:33.657201,CNC-cd1809,CNC_MACHINE,5129.73,120.28,73.34,24.28,3.37,0.582,27.72,54.14,651,NORMAL,54.14,8,3
2025-03-20T08:28:33.657201,CNC-714ac9,CNC_MACHINE,5111.9,111.83,66.62,25.87,3.35,0.574,27.48,54.94,666,NORMAL,54.94,8,3
2025-03-20T08:28:33.657201,CNC-2645fa,CNC_MACHINE,5038.09,119.38,71.06,25.92,3.64,0.321,19.75,54.31,678,NORMAL,54.31,8,3
2025-03-20T08:28:33.657201,CNC-601eea,CNC_MACHINE,4946.57,111.04,72.62,23.77,3.56,0.508,23.59,55.6,674,NORMAL,55.6,8,3
2025-03-20T09:28:33.657201,CNC-cd1809,CNC_MACHINE,4910.8,130.75,66.36,23.73,3.36,0.571,23.82,54.23,652,NORMAL,54.23,9,3
2025-03-20T09:28:33.657201,CNC-714ac9,CNC_MACHINE,4801.17,122.92,68.55,25.69,3.46,0.396,20.68,55.06,668,NORMAL,55.06,9,3
2025-03-20T09:28:33.657201,CNC-2645fa,CNC_MACHINE,4977.73,129.6,68.0,22.98,3.66,0.507,24.42,54.43,681,NORMAL,54.43,9,3
2025-03-20T09:28:33.657201,CNC-601eea,CNC_MACHINE,4805.71,116.66,63.98,24.04,3.49,0.318,24.63,55.68,677,NORMAL,55.68,9,3
2025-03-20T10:28:33.657201,CNC-cd1809,CNC_MACHINE,4991.75,122.05,67.3,27.09,3.49,0.487,23.63,54.42,655,NORMAL,54.42,10,3
2025-03-20T10:28:33.657201,CNC-714ac9,CNC_MACHINE,4840.17,123.98,66.06,25.72,3.65,0.518,23.64,55.15,670,NORMAL,55.15,10,3
2025-03-20T10:28:33.657201,CNC-2645fa,CNC_MACHINE,5110.95,129.56,72.97,26.98,3.46,0.514,25.12,54.59,684,NORMAL,54.59,10,3
2025-03-20T10:28:33.657201,CNC-601eea,CNC_MACHINE,5127.55,111.56,71.87,23.16,3.44,0.64,17.12,55.84,680,NORMAL,55.84,10,3
2025-03-20T11:28:33.657201,CNC-cd1809,CNC_MACHINE,5061.03,119.29,74.01,23.48,3.53,0.172,27.44,54.54,658,NORMAL,54.54,11,3
2025-03-20T11:28:33.657201,CNC-714ac9,CNC_MACHINE,5166.03,124.46,71.59,25.82,3.61,0.578,19.0,55.24,673,NORMAL,55.24,11,3
2025-03-20T11:28:33.657201,CNC-2645fa,CNC_MACHINE,4900.25,119.5,72.5,27.18,3.41,0.304,23.2,54.77,685,NORMAL,54.77,11,3
2025-03-20T11:28:33.657201,CNC-601eea,CNC_MACHINE,5997.5,111.56,71.87,23.16,3.44,0.64,17.12,56.07,682,NORMAL,56.07,11,3
2025-03-20T12:28:33.657201,CNC-cd1809,CNC_MACHINE,5061.03,119.29,74.01,23.48,3.53,1.494,27.44,54.64,659,NORMAL,54.64,12,3
2025-03-20T12:28:33.657201,CNC-714ac9,CNC_MACHINE,5149.54,126.13,68.95,26.57,3.44,0.484,26.94,55.38,674,NORMAL,55.38,12,3
2025-03-20T12:28:33.657201,CNC-2645fa,CNC_MACHINE,4935.16,117.44,75.27,27.06,3.52,0.341,16.46,54.89,687,NORMAL,54.89,12,3
2025-03-20T12:28:33.657201,CNC-601eea,CNC_MACHINE,5128.47,121.39,73.2,26.79,3.35,0.271,22.9,56.28,684,NORMAL,56.28,12,3
2025-03-20T13:28:33.657201,CNC-cd1809,CNC_MACHINE,4790.1,113.47,64.32,24.73,3.57,0.517,25.3,54.84,661,NORMAL,54.84,13,3
2025-03-20T13:28:33.657201,CNC-714ac9,CNC_MACHINE,4987.94,115.04,72.4,23.17,3.49,0.191,25.66,55.54,677,NORMAL,55.54,13,3
2025-03-20T13:28:33.657201,CNC-2645fa,CNC_MACHINE,4956.23,119.95,68.79,23.82,3.42,0.31,16.95,55.08,689,NORMAL,55.08,13,3
2025-03-20T13:28:33.657201,CNC-601eea,CNC_MACHINE,4911.34,109.92,69.41,23.51,3.53,0.258,16.86,56.41,686,NORMAL,56.41,13,3
2025-03-20T14:28:33.657201,CNC-cd1809,CNC_MACHINE,4910.61,113.82,67.06,27.14,3.44,0.422,23.27,55.04,664,NORMAL,55.04,14,3
2025-03-20T14:28:33.657201,CNC-714ac9,CNC_MACHINE,4828.52,120.4,70.04,26.1,3.42,0.408,26.2,55.68,679,NORMAL,55.68,14,3
2025-03-20T14:28:33.657201,CNC-2645fa,CNC_MACHINE,4963.69,129.94,72.99,26.5,3.64,0.289,15.81,55.19,691,NORMAL,55.19,14,3
2025-03-20T14:28:33.657201,CNC-601eea,CNC_MACHINE,5207.38,117.53,65.39,26.09,3.47,0.316,23.67,56.61,689,NORMAL,56.61,14,3
2025-03-20T15:28:33.657201,CNC-cd1809,CNC_MACHINE,5074.97,127.67,69.01,25.08,3.48,0.45,28.16,55.21,666,NORMAL,55.21,15,3
2025-03-20T15:28:33.657201,CNC-714ac9,CNC_MACHINE,5132.3,120.24,68.07,24.93,3.43,0.413,20.1,55.82,682,NORMAL,55.82,15,3
2025-03-20T15:28:33.657201,CNC-2645fa,CNC_MACHINE,5121.86,119.76,68.67,24.03,3.54,0.619,20.97,55.42,693,NORMAL,55.42,15,3
2025-03-20T15:28:33.657201,CNC-601eea,CNC_MACHINE,5200.32,120.51,75.67,25.86,3.67,0.208,20.36,56.77,692,NORMAL,56.77,15,3
2025-03-20T16:28:33.657201,CNC-cd1809,CNC_MACHINE,4976.52,122.31,68.56,24.65,3.4,0.625,22.88,55.35,669,NORMAL,55.35,16,3
2025-03-20T16:28:33.657201,CNC-714ac9,CNC_MACHINE,5063.89,128.88,64.52,25.91,3.44,0.419,24.16,55.94,683,NORMAL,55.94,16,3
2025-03-20T16:28:33.657201,CNC-2645fa,CNC_MACHINE,4994.48,109.23,69.97,25.55,3.63,0.407,22.4,55.65,695,NORMAL,55.65,16,3
2025-03-20T16:28:33.657201,CNC-601eea,CNC_MACHINE,5103.8,119.7,68.64,26.27,3.53,0.328,17.6,56.9,694,NORMAL,56.9,16,3
2025-03-20T17:28:33.657201,CNC-cd1809,CNC_MACHINE,4893.14,109.09,67.83,25.0,3.4,0.229,26.3,55.57,672,NORMAL,55.57,17,3
2025-03-20T17:28:33.657201,CNC-714ac9,CNC_MACHINE,4981.01,129.24,66.73,24.77,3.63,0.206,21.3,56.07,684,NORMAL,56.07,17,3
2025-03-20T17:28:33.657201,CNC-2645fa,CNC_MACHINE,5046.92,116.15,69.49,25.07,3.42,0.281,22.6,55.76,697,NORMAL,55.76,17,3
2025-03-20T17:28:33.657201,CNC-601eea,CNC_MACHINE,4792.73,126.63,68.39,26.48,3.39,0.528,21.22,57.05,695,NORMAL,57.05,17,3
2025-03-20T18:28:33.657201,CNC-cd1809,CNC_MACHINE,4893.14,109.09,67.83,35.75,1.98,0.229,26.3,55.65,673,FAILURE,55.65,18,3
2025-03-20T18:28:33.657201,CNC-714ac9,CNC_MACHINE,5121.06,110.75,72.18,24.6,3.51,0.589,22.19,56.22,687,NORMAL,56.22,18,3
2025-03-20T18:28:33.657201,CNC-2645fa,CNC_MACHINE,4271.58,116.15,69.49,25.07,3.42,0.281,22.6,55.89,698,FAILURE,55.89,18,3
2025-03-20T18:28:33.657201,CNC-601eea,CNC_MACHINE,4958.19,118.84,75.9,26.64,3.54,0.301,24.29,57.24,696,NORMAL,57.24,18,3
2025-03-20T19:28:33.657201,CNC-cd1809,CNC_MACHINE,4893.14,109.09,67.83,35.75,1.98,1.038,26.3,55.84,675,NORMAL,55.84,19,3
2025-03-20T19:28:33.657201,CNC-714ac9,CNC_MACHINE,5121.06,110.75,81.7,24.6,3.51,0.589,22.19,56.38,689,FAILURE,56.38,19,3
2025-03-20T19:28:33.657201,CNC-2645fa,CNC_MACHINE,5194.5,114.32,65.96,23.36,3.54,0.292,19.52,56.13,699,NORMAL,56.13,19,3
2025-03-20T19:28:33.657201,CNC-601eea,CNC_MACHINE,5100.38,121.75,66.4,24.55,3.6,0.267,24.57,57.32,697,NORMAL,57.32,19,3
2025-03-20T20:28:33.657201,CNC-cd1809,CNC_MACHINE,5040.3,109.92,69.8,25.55,3.58,0.27,26.83,55.93,677,NORMAL,55.93,20,3
2025-03-20T20:28:33.657201,CNC-714ac9,CNC_MACHINE,4906.68,124.83,68.21,26.84,3.61,0.484,21.87,56.47,692,NORMAL,56.47,20,3
2025-03-20T20:28:33.657201,CNC-2645fa,CNC_MACHINE,5213.0,129.14,70.98,23.63,3.65,0.153,18.85,56.35,701,NORMAL,56.35,20,3
2025-03-20T20:28:33.657201,CNC-601eea,CNC_MACHINE,5200.15,125.0,67.39,24.09,3.5,0.34,18.89,57.43,699,NORMAL,57.43,20,3
2025-03-20T21:28:33.657201,CNC-cd1809,CNC_MACHINE,5040.3,109.92,87.0,25.55,3.58,0.27,26.83,56.12,680,FAILURE,56.12,21,3
2025-03-20T21:28:33.657201,CNC-714ac9,CNC_MACHINE,4834.57,109.68,71.3,23.95,3.5,0.245,23.86,56.7,694,NORMAL,56.7,21,3
2025-03-20T21:28:33.657201,CNC-2645fa,CNC_MACHINE,4874.95,128.73,71.57,23.04,3.48,0.166,18.69,56.5,704,NORMAL,56.5,21,3
2025-03-20T21:28:33.657201,CNC-601eea,CNC_MACHINE,4961.66,120.0,70.26,25.87,3.38,0.205,23.36,57.55,701,NORMAL,57.55,21,3
2025-03-20T22:28:33.657201,CNC-cd1809,CNC_MACHINE,4855.98,121.35,75.22,23.35,3.39,0.313,24.67,56.23,681,NORMAL,56.23,22,3
2025-03-20T22:28:33.657201,CNC-714ac9,CNC_MACHINE,5169.68,119.26,66.46,25.28,3.47,0.373,24.59,56.79,695,NORMAL,56.79,22,3
2025-03-20T22:28:33.657201,CNC-2645fa,CNC_MACHINE,5213.85,117.44,69.75,24.81,3.4,0.442,19.97,56.6,706,NORMAL,56.6,22,3
2025-03-20T22:28:33.657201,CNC-601eea,CNC_MACHINE,5122.73,112.65,72.63,26.15,3.61,0.205,19.09,57.64,704,NORMAL,57.64,22,3
2025-03-20T23:28:33.657201,CNC-cd1809,CNC_MACHINE,5186.2,119.51,69.06,23.51,3.64,0.631,24.58,56.46,682,NORMAL,56.46,23,3
2025-03-20T23:28:33.657201,CNC-714ac9,CNC_MACHINE,5169.68,119.26,66.46,33.05,2.32,0.373,24.59,56.96,698,FAILURE,56.96,23,3
2025-03-20T23:28:33.657201,CNC-2645fa,CNC_MACHINE,4844.31,129.93,74.81,24.32,3.59,0.32,16.49,56.84,709,NORMAL,56.84,23,3
2025-03-20T23:28:33.657201,CNC-601eea,CNC_MACHINE,4995.63,120.99,68.83,25.05,3.55,0.523,20.84,57.77,707,NORMAL,57.77,23,3
2025-03-21T00:28:33.657201,CNC-cd1809,CNC_MACHINE,5061.4,129.0,72.76,26.74,3.61,0.484,25.62,56.56,683,NORMAL,56.56,0,4
2025-03-21T00:28:33.657201,CNC-714ac9,CNC_MACHINE,4785.03,128.79,70.18,24.46,3.38,0.367,26.19,57.12,701,NORMAL,57.12,0,4
2025-03-21T00:28:33.657201,CNC-2645fa,CNC_MACHINE,5051.38,112.32,74.53,23.47,3.59,0.641,26.28,56.92,712,NORMAL,56.92,0,4
2025-03-21T00:28:33.657201,CNC-601eea,CNC_MACHINE,5166.88,114.38,74.8,26.17,3.55,0.158,17.38,57.88,709,NORMAL,57.88,0,4
2025-03-21T01:28:33.657201,CNC-cd1809,CNC_MACHINE,5088.1,116.66,75.76,22.89,3.42,0.507,22.96,56.74,685,NORMAL,56.74,1,4
2025-03-21T01:28:33.657201,CNC-714ac9,CNC_MACHINE,4783.69,117.78,64.97,25.69,3.5,0.178,22.29,57.23,703,NORMAL,57.23,1,4
2025-03-21T01:28:33.657201,CNC-2645fa,CNC_MACHINE,4892.93,117.9,65.89,23.93,3.42,0.285,25.16,57.02,714,NORMAL,57.02,1,4
2025-03-21T01:28:33.657201,CNC-601eea,CNC_MACHINE,5214.76,129.33,74.02,22.82,3.35,0.204,18.1,58.1,710,NORMAL,58.1,1,4
2025-03-21T02:28:33.657201,CNC-cd1809,CNC_MACHINE,5087.93,119.69,71.92,22.76,3.63,0.261,29.56,56.93,687,NORMAL,56.93,2,4
2025-03-21T02:28:33.657201,CNC-714ac9,CNC_MACHINE,4952.94,111.72,70.0,25.86,3.36,0.587,21.52,57.32,705,NORMAL,57.32,2,4
2025-03-21T02:28:33.657201,CNC-2645fa,CNC_MACHINE,5036.6,112.23,74.82,26.01,3.42,0.442,22.48,57.24,716,NORMAL,57.24,2,4
2025-03-21T02:28:33.657201,CNC-601eea,CNC_MACHINE,5214.76,129.33,74.02,22.82,3.35,1.412,18.1,58.23,713,NORMAL,58.23,2,4
2025-03-21T03:28:33.657201,CNC-cd1809,CNC_MACHINE,5207.13,111.26,73.56,26.29,3.64,0.239,26.17,57.12,689,NORMAL,57.12,3,4
